Price,Close,High,Low,Open,Volume
2005-02-08,0.19634544849395752,0.19947354196815884,0.19260566540405638,0.19321644078748507,455772000
2005-02-09,0.18947748839855194,0.19749000752434598,0.1884848509137937,0.196879232410178,783756000
2005-02-10,0.19390319287776947,0.194894916358042,0.18978246235303062,0.19046925532223874,602376000
2005-02-11,0.19955042004585266,0.20100001006838875,0.19199575189067591,0.1926825448666938,556512000
2005-02-14,0.1953527331352234,0.20023717402824334,0.19458994988250253,0.19947346289836135,432900000
2005-02-15,0.1971081793308258,0.20336527840482485,0.19634538238730825,0.1966503265054745,748500000
2005-02-16,0.19642144441604614,0.19932152551223253,0.19291150219404948,0.19649744849871412,466464000
2005-02-17,0.19466601312160492,0.1991685929959561,0.1931404188618391,0.19909258891714948,1017408000
2005-02-18,0.21572747826576233,0.21595640468887303,0.20382314052096,0.20962330126595738,3132120000
2005-02-22,0.2184746265411377,0.2235110761659219,0.21237044943215616,0.21427789220536697,1420800000
2005-02-23,0.2113777995109558,0.21763581285083794,0.20786785830579949,0.21496467265398309,1107840000
2005-02-24,0.21694907546043396,0.21725400599382355,0.2084786873494874,0.2084786873494874,695496000
2005-02-25,0.22007718682289124,0.22122183285382876,0.21488872793633504,0.21725402407984853,525132000
2005-02-28,0.22122181951999664,0.22129873782921974,0.21710108859889,0.21900944590532853,758064000
2005-03-01,0.2206878662109375,0.22587723707321988,0.21847457919310467,0.22221437409599426,737148000
2005-03-02,0.2142018973827362,0.2194672736619172,0.21290432918332458,0.2182457095308463,947460000
2005-03-03,0.211301788687706,0.21504066983237116,0.2081727821179071,0.21366709774757947,761292000
2005-03-04,0.21038611233234406,0.21374404577592168,0.20863067760310341,0.21191260697788966,593124000
2005-03-07,0.2125225067138672,0.2169490963778873,0.20985227997641728,0.21130185658521755,511176000
2005-03-08,0.20176275074481964,0.21244642371313707,0.20038917872890344,0.21198857092291573,1332384000
2005-03-09,0.19649739563465118,0.2042049989685125,0.19588753467291298,0.20046611762689975,910140000
2005-03-10,0.19642144441604614,0.19886367255175827,0.1932924368396226,0.19710823750201475,689280000
2005-03-11,0.191995769739151,0.19848179670459448,0.19024033480725,0.19817686616215938,732180000
2005-03-14,0.1974131017923355,0.19825281699397662,0.19458995360405273,0.1959635256696176,572148000
2005-03-15,0.19344539940357208,0.20031327662380682,0.1932924633397784,0.1984058331472192,378108000
2005-03-16,0.19016432762145996,0.19573464863637977,0.19008740931297954,0.1926825596296306,535356000
2005-03-17,0.18825601041316986,0.19146102225476322,0.18779814378136625,0.19077422912968678,442584000
2005-03-18,0.18444103002548218,0.18901961214495205,0.18100709343587976,0.18840883706254977,639012000
2005-03-21,0.19077421724796295,0.19123207020599275,0.18321954792367112,0.18436419396400278,654456000
2005-03-22,0.18734024465084076,0.1926825392258201,0.18665345169492906,0.1909271045085005,622992000
2005-03-23,0.19138498604297638,0.19268255434307296,0.18673038464552913,0.18711133289410786,728784000
2005-03-24,0.1917668581008911,0.19710823950970513,0.19161393570176435,0.1919188662677754,865356000
2005-03-28,0.18962952494621277,0.1945899704184296,0.18779808627037123,0.19184281240466727,511188000
2005-03-29,0.1854328215122223,0.19153791376048307,0.18459310609842142,0.18940063001043092,587400000
2005-03-30,0.1854328215122223,0.1881039759063369,0.17909880280273632,0.18550882558857829,858708000
2005-03-31,0.18131209909915924,0.18566175664665702,0.18047238364613097,0.1843641882497897,518316000
2005-04-01,0.17955659329891205,0.1845930419211293,0.17848886602725897,0.18352531464947622,510756000
2005-04-04,0.17848891019821167,0.17909878485752231,0.17452020151075576,0.17856491426695226,421428000
2005-04-05,0.17535990476608276,0.18230379756243303,0.17429126298855854,0.1785649158665816,430128000
2005-04-06,0.1780310720205307,0.18161701796415555,0.17742028307872545,0.17864094673019484,567468000
2005-04-07,0.18131209909915924,0.18314353816502885,0.17589379962671367,0.17894680300954408,506352000
2005-04-08,0.17894680798053741,0.18611962840600108,0.17856494546074037,0.18207490129797022,621540000
2005-04-11,0.1754359006881714,0.18085421280676575,0.1749020437628662,0.18024342393828321,328380000
2005-04-12,0.17757320404052734,0.17787813454686066,0.17101024589710204,0.1749020499201404,512232000
2005-04-13,0.17017051577568054,0.17825995356299124,0.16902585648763754,0.17780210076397596,498408000
2005-04-14,0.16879692673683167,0.1721548595426694,0.16818706583819332,0.17055236113267955,352080000
2005-04-15,0.1629217267036438,0.16788124478881175,0.16139521836380588,0.16666059484335188,630156000
2005-04-18,0.16177712380886078,0.16543998885045194,0.16101341231999824,0.16192913199171072,473100000
2005-04-19,0.16742339730262756,0.16864496151962227,0.16368451539695136,0.16444731247545005,365460000
2005-04-20,0.16231094300746918,0.17131520156129526,0.16215802062799417,0.17024747395608958,564672000
2005-04-21,0.17131517827510834,0.17192595347786316,0.16414235961196613,0.16559193585276175,538152000
2005-04-22,0.16971269249916077,0.1713921233011718,0.16772924539635833,0.17024747736723156,336276000
2005-04-25,0.17238380014896393,0.17368136811389562,0.17032343529703098,0.17116315047053407,318168000
2005-04-26,0.17162106931209564,0.17604673116954353,0.16811021280293373,0.17245987057652443,353148000
2005-04-27,0.16505812108516693,0.16772926205867594,0.1616241692969597,0.1671184866999884,609348000
2005-04-28,0.16559197008609772,0.1678052579911506,0.16292174347451532,0.16452424240528934,372948000
2005-04-29,0.16734735667705536,0.1684920023382255,0.15963976750913392,0.16719443433095788,478356000
2005-05-02,0.16673657298088074,0.1712391653514911,0.1642183551783085,0.1693317227200709,334908000
2005-05-03,0.1658208668231964,0.16994159711383477,0.16513408753825942,0.16688950854458331,439512000
2005-05-04,0.17108623683452606,0.17230781452073768,0.16604980100921293,0.1665845721443311,468816000
2005-05-05,0.17444415390491486,0.17658052267556465,0.17116313958324966,0.17207884510786095,619272000
2005-05-06,0.17680947482585907,0.1768863931186788,0.17245981836900848,0.1765045443504923,355728000
2005-05-09,0.18009142577648163,0.18131207570373714,0.17650456583273255,0.17757320761978923,745332000
2005-05-10,0.17307059466838837,0.1778781176305466,0.1710862336952676,0.1778021135692072,735120000
2005-05-11,0.17017051577568054,0.174749098346843,0.1698655716750549,0.17398630144720206,555420000
2005-05-12,0.17391027510166168,0.1761995660938298,0.17001847222782546,0.17017049396532483,835584000
2005-05-13,0.19329239428043365,0.19436103600891463,0.18161699626120378,0.18962953046735853,2650320000
2005-05-16,0.19397921860218048,0.1952767869704478,0.19092712951882182,0.19100313359705312,664104000
2005-05-17,0.19611647725105286,0.19703219664635382,0.19268253975261518,0.19283454788958118,639804000
2005-05-18,0.19756606221199036,0.19802392875225028,0.19359826759688498,0.19565863291491647,550056000
2005-05-19,0.19718420505523682,0.19886363571118867,0.19497183168710638,0.19802392038321273,452880000
2005-05-20,0.20069511234760284,0.2007711164356896,0.1946660368904032,0.1969553291465056,517008000
2005-05-23,0.2053496539592743,0.20741001911045118,0.20145785008588368,0.20206863895238245,703668000
2005-05-24,0.20824970304965973,0.20901248628734156,0.20336526225294144,0.20435789976225974,522192000
2005-05-25,0.20557861030101776,0.20885962578531478,0.20359424892675065,0.20779189813755802,535272000
2005-05-26,0.2113777995109558,0.21298031169887766,0.20702814306552972,0.20741000547796654,788784000
2005-05-27,0.21000424027442932,0.2119886013513553,0.20779186700155747,0.2119886013513553,322740000
2005-05-31,0.20679926872253418,0.2108439957118345,0.20336533071338053,0.20908856072863663,763176000
2005-06-01,0.20870758593082428,0.2125224578369218,0.20298435701702838,0.2054256567128657,796632000
2005-06-02,0.2164911925792694,0.2164911925792694,0.20794388680518838,0.20794388680518838,684348000
2005-06-03,0.2159564048051834,0.2177118257725664,0.21366711328233576,0.2157274783819494,559620000
2005-06-06,0.21389606595039368,0.21626227605932116,0.21191261890316151,0.2120646270492984,512892000
2005-06-07,0.20870758593082428,0.21595640883045342,0.20794387470588507,0.21244645377176233,974136000
2005-06-08,0.20725709199905396,0.21214151977407258,0.20504471876727073,0.20924143939387208,618720000
2005-06-09,0.2159564048051834,0.21603332310093176,0.20542565288388123,0.20565457930711523,619908000
2005-06-10,0.21351513266563416,0.21595644643179587,0.21206464190563915,0.21572751996443523,465096000
2005-06-13,0.2182457447052002,0.22427483321298577,0.21305728589020426,0.21366716064459884,1409916000
2005-06-14,0.2053496539592743,0.22190856558908015,0.19848176557359995,0.21832262008758022,2408412000
2005-06-15,0.20473887026309967,0.20565458964733144,0.1966503454627029,0.20405207731361225,1669788000
2005-06-16,0.20580750703811646,0.20718107925862406,0.20168677673133945,0.20466286124681773,489240000
2005-06-17,0.2053496539592743,0.20870758726383945,0.20481578339044887,0.20832573847155803,456348000
2005-06-20,0.2084786742925644,0.20985224660026428,0.20199173369365309,0.20534966721497913,606060000
2005-06-21,0.21046218276023865,0.2114548207730928,0.20786794611487214,0.20985230790822595,428172000
2005-06-22,0.21023322641849518,0.2141250313804625,0.207639003618117,0.21267545469032328,700668000
2005-06-23,0.21351513266563416,0.21610936882076356,0.2090885568941814,0.2098522682520945,836976000
2005-06-24,0.20672325789928436,0.21320928484268178,0.20557861193357232,0.2131332807653743,475632000
2005-06-27,0.2050447314977646,0.2071050830844063,0.20321329270380004,0.20542566607294158,354588000
2005-06-28,0.20634137094020844,0.20771494311633315,0.20359421294270527,0.20588350445133105,262308000
2005-06-29,0.20443396270275116,0.2067992586737055,0.20275544611310145,0.20641832406108346,283572000
2005-06-30,0.2039000391960144,0.20771492430711044,0.202297540743189,0.20580748175156244,593232000
2005-07-01,0.20481577515602112,0.20512071928362338,0.20069504501933746,0.2032132765724517,315168000
2005-07-05,0.20802079141139984,0.20885959246305788,0.20359421644455197,0.20557857750222652,388440000
2005-07-06,0.2135910987854004,0.2145068044336073,0.20634136214300328,0.20870757184601801,703632000
2005-07-07,0.21206465363502502,0.2136671662856981,0.20954643506426132,0.2102332145043293,465900000
2005-07-08,0.21473580598831177,0.2154225854211512,0.21061507481024694,0.21336221983211878,408132000
2005-07-11,0.21794073283672333,0.22015401996065415,0.21572744571279248,0.2166431512670566,399492000
2005-07-12,0.21672013401985168,0.21839863683092747,0.21229354508865061,0.21778784792897338,564252000
2005-07-13,0.21702508628368378,0.21824573633259625,0.2133622082595169,0.2176358616015984,594780000
2005-07-14,0.20741006731987,0.2235880481497565,0.20710512310912796,0.21931439449073656,1871496000
2005-07-15,0.2051967829465866,0.20741007101495854,0.20161082290244364,0.20679928199560943,1223352000
2005-07-18,0.200084388256073,0.20466297394241983,0.19802402196816457,0.20458696983484242,1044900000
2005-07-19,0.2028314173221588,0.20328928381409136,0.19977934246446158,0.20130492277730722,517896000
2005-07-20,0.20588353276252747,0.20672324814722773,0.19771900323308544,0.20046614796309678,526500000
2005-07-21,0.20237353444099426,0.204128968793913,0.19817680079893457,0.20321324959120465,594528000
2005-07-22,0.1971081793308258,0.20626535864513043,0.1956586031492813,0.20336527840482485,699264000
2005-07-25,0.1982528567314148,0.20435794866087606,0.19397920368663205,0.19481891905658413,974952000
2005-07-26,0.20237353444099426,0.20267846488285635,0.19665030648063173,0.19741308970122212,759492000
2005-07-27,0.20649433135986328,0.2074100508611501,0.1992445930721047,0.2026785309679881,807828000
2005-07-28,0.20809681713581085,0.20908854065186425,0.20328930711366625,0.20611245587159333,411240000
2005-07-29,0.20649433135986328,0.2094704163277314,0.20481581474401753,0.20725712847442224,351660000
2005-08-01,0.2096232920885086,0.21053901138611444,0.20634136307717546,0.2077149352009576,389040000
2005-08-02,0.21244646608829498,0.21313325905586877,0.20954639913730236,0.2098522438797167,422652000
2005-08-03,0.21244646608829498,0.2144308272761957,0.2105390368472905,0.21244646608829498,518256000
2005-08-04,0.21023322641849518,0.2117597350730805,0.20977537343250277,0.21084401545583772,356424000
2005-08-05,0.2155754268169403,0.21603329324538553,0.2084786268059328,0.20992820285400374,684096000
2005-08-08,0.21633826196193695,0.221069781195525,0.21481176735870036,0.21702505490347715,725544000
2005-08-09,0.21580438315868378,0.2171779552572945,0.2134381598430655,0.2166431705033258,291900000
2005-08-10,0.21259932219982147,0.2177877646669146,0.2103860354030062,0.2167200511659886,440556000
2005-08-11,0.2155754268169403,0.2159563749602672,0.21053899162080644,0.2125993564356801,701556000
2005-08-12,0.22854751348495483,0.23053186080315044,0.22045897574119339,0.22824256936385354,2295420000
2005-08-15,0.23434767127037048,0.23671296674287,0.22641114174171434,0.2293112083306353,882804000
2005-08-16,0.23037900030612946,0.23419478703239727,0.22870048369923587,0.2321344352220609,637488000
2005-08-17,0.23037900030612946,0.23320307710437613,0.22923435434693984,0.22938726308759594,607572000
2005-08-18,0.22442682087421417,0.22976910218156682,0.22343509734303996,0.22862446991622815,822732000
2005-08-19,0.2228243201971054,0.22549547463731107,0.22213754080157935,0.2248086815965287,422232000
2005-08-22,0.22099287807941437,0.2260293284687726,0.218398655630764,0.22244338245043452,547224000
2005-08-23,0.22244340181350708,0.22358804786819178,0.22000118730546742,0.2207639708343391,254460000
2005-08-24,0.22259537875652313,0.22732688471024473,0.21992515237338991,0.2209928663175943,514620000
2005-08-25,0.22412186861038208,0.2253425321958079,0.221679654497949,0.22358801164987369,296484000
2005-08-26,0.2206878662109375,0.22435074283341422,0.21855149747351751,0.22435074283341422,323436000
2005-08-29,0.2210698276758194,0.22129875415604686,0.21687217813579834,0.21862759954021047,343392000
2005-08-30,0.22900539636611938,0.2295401812042494,0.2203830006001505,0.22068793111601323,948852000
2005-08-31,0.2341187596321106,0.2370179123409922,0.2277847415104291,0.22847153447562557,906804000
2005-09-01,0.23419471085071564,0.236331066042987,0.232210363762746,0.23343191398835675,556884000
2005-09-02,0.23037900030612946,0.23465263995797067,0.2296162031956388,0.23465263995797067,469800000
2005-09-06,0.23228730261325836,0.2335079524320345,0.22770871959153335,0.23121866092117202,423096000
2005-09-07,0.23968909680843353,0.24029985845631033,0.23137163115911918,0.23198149222011577,588012000
2005-09-08,0.24251216650009155,0.2454882503914081,0.23823942895796507,0.23823942895796507,646116000
2005-09-09,0.2456413060426712,0.24617519046477307,0.24113872519365412,0.24510744891108827,454236000
2005-09-12,0.24480153620243073,0.24663297513054117,0.2419023833071416,0.24587017804699626,556584000
2005-09-13,0.25220414996147156,0.2534247997288056,0.2436568452489934,0.2436568452489934,854724000
2005-09-14,0.24915117025375366,0.25365374918928935,0.24800649721362256,0.2502958160033774,503448000
2005-09-15,0.25357767939567566,0.2564008270678336,0.25144039657635847,0.2529668907090837,759756000
2005-09-16,0.253729909658432,0.2570878449142687,0.2516695296647292,0.2557142582518002,519828000
2005-09-19,0.2501439154148102,0.25426462005254863,0.2487703290085513,0.2534249180710224,428316000
2005-09-20,0.2550273537635803,0.25785052996780966,0.2517463519254429,0.25205126881907997,522192000
2005-09-21,0.25281399488449097,0.2590720077859843,0.25060163554767173,0.25403557245162317,625656000
2005-09-22,0.2460229992866516,0.2534247283293722,0.2415203944960743,0.2534247283293722,739152000
2005-09-23,0.24960918724536896,0.2517464720242351,0.24342807430012497,0.24548845437871475,314640000
2005-09-26,0.25166934728622437,0.2534247816907444,0.2470147607286141,0.25151733917676017,406776000
2005-09-27,0.25250908732414246,0.25495128738018596,0.2506016447254196,0.25273800008515324,404160000
2005-09-28,0.25403574109077454,0.2547225343855868,0.25037286171212436,0.25327201581241005,353556000
2005-09-29,0.2593010365962982,0.2594530447589858,0.25205128427563045,0.2541116634976389,513372000
2005-09-30,0.26159021258354187,0.2639555076684208,0.2589190728445544,0.2594529296415269,458832000
2005-10-03,0.26876306533813477,0.2706705079261444,0.26250595282928324,0.26464233546752336,549888000
2005-10-04,0.2652532160282135,0.27433345259557723,0.2646424270144208,0.2699078043766089,514476000
2005-10-05,0.25647690892219543,0.265558071257354,0.254874410260039,0.265558071257354,599184000
2005-10-06,0.2555612325668335,0.2601398162937327,0.24785452851873438,0.2561719942184083,685512000
2005-10-07,0.252280056476593,0.25861407138575826,0.2502957099472464,0.25601893627030065,551952000
2005-10-10,0.24587023258209229,0.25403569185027874,0.24579422849104468,0.25357783883932516,459216000
2005-10-11,0.24281814694404602,0.24892232623963942,0.23999406957311065,0.24678594262868356,540048000
2005-10-12,0.24571716785430908,0.24945697653328788,0.24182537836333617,0.2421312230320411,657660000
2005-10-13,0.2444206327199936,0.24556527884839185,0.23503452355092128,0.24518342994324563,509304000
2005-10-14,0.2444206327199936,0.24922815737547285,0.24037590528776637,0.24617516730838385,311256000
2005-10-17,0.24678580462932587,0.24922803170846683,0.2445725175766338,0.2445725175766338,243912000
2005-10-18,0.2427411824464798,0.24815949572072957,0.24113868345148654,0.2477016427636621,299832000
2005-10-19,0.2406809777021408,0.24106282681065622,0.2328213593806557,0.23961326297075453,635952000
2005-10-20,0.24236026406288147,0.24739670122597057,0.239994040001924,0.24106268196927275,359520000
2005-10-21,0.24373380839824677,0.24724375002943885,0.24205437771385835,0.24648095298919867,298368000
2005-10-24,0.25037282705307007,0.25037282705307007,0.2436569578272287,0.24587024620408968,291012000
2005-10-25,0.25197526812553406,0.2527380652443453,0.24762562434937244,0.24869333836591465,334680000
2005-10-26,0.2451074868440628,0.2525852539351015,0.24472563784390292,0.25205136943037537,415344000
2005-10-27,0.23999400436878204,0.24632802268503567,0.23923120731085082,0.24556522562710445,227784000
2005-10-28,0.24739670753479004,0.24785456050847113,0.23465266461348863,0.2406048351428884,464640000
2005-10-31,0.25601905584335327,0.25777449051394646,0.24838838404418195,0.24838838404418195,432420000
2005-11-01,0.252890944480896,0.2579273801670421,0.2509065698809429,0.25601903691822936,400488000
2005-11-02,0.26754245162010193,0.26784736847854895,0.25182232693967915,0.25296697276388413,523668000
2005-11-03,0.2644134759902954,0.270899503235317,0.26227711999156283,0.26937393622521055,465072000
2005-11-04,0.25991085171699524,0.2651762279652239,0.2571637071976396,0.2645663669579616,570276000
2005-11-07,0.25876617431640625,0.2622001113691925,0.25769846056796025,0.26128440573798517,370824000
2005-11-08,0.2539585530757904,0.25998765114870925,0.2528139078352657,0.25975871118440624,538968000
2005-11-09,0.26540514826774597,0.2670845787832108,0.2515933680513343,0.25449344836766863,818880000
2005-11-10,0.2555612325668335,0.28059143491467736,0.2506017005872832,0.27463929244401547,2503620000
2005-11-11,0.259758859872818,0.2628109487324809,0.256629866353637,0.2577745122493677,545928000
2005-11-14,0.2652532160282135,0.26708465519208524,0.25586710736994284,0.25983490262057196,493668000
2005-11-15,0.2658630907535553,0.2693739610928026,0.26502428944496825,0.2668557287024503,496200000
2005-11-16,0.26494723558425903,0.2676184027989476,0.25975879230542104,0.266168813112267,455280000
2005-11-17,0.27669957280158997,0.2769285128450608,0.2640315388692011,0.2671605589698319,703260000
2005-11-18,0.276164710521698,0.2799045183566093,0.2707473285468111,0.277615200436287,465768000
2005-11-21,0.28104934096336365,0.2815071939200526,0.27463931769817573,0.27647072952493157,454704000
2005-11-22,0.28852707147598267,0.2912742164416,0.28028560928861707,0.2824988972281433,731700000
2005-11-23,0.2876882553100586,0.2918849902660197,0.28616176051384523,0.2888329012604935,411948000
2005-11-25,0.29051142930984497,0.2909692822284651,0.2870774641939144,0.2890618391877526,116676000
2005-11-28,0.2890617251396179,0.2937923151918479,0.2838723544723723,0.29127408419722733,424524000
2005-11-29,0.27074745297431946,0.27967570690809734,0.26952590247752334,0.2719681028843013,1043136000
2005-11-30,0.27585992217063904,0.2772334808134231,0.26876310699947104,0.26883911106893427,575448000
2005-12-01,0.2791408896446228,0.28043847135016087,0.27517309563553943,0.27814917993428256,562032000
2005-12-02,0.2792176902294159,0.28112513198309186,0.2754778828697213,0.2804383394233155,334476000
2005-12-05,0.274028480052948,0.2798277132903746,0.27311274701162164,0.2798277132903746,387708000
2005-12-06,0.2751730978488922,0.27891197912076526,0.2741044561925489,0.27448630496050325,375252000
2005-12-07,0.27563104033470154,0.277920332513653,0.2708995199282227,0.2762418293609647,352668000
2005-12-08,0.2734176516532898,0.2777673215674009,0.2702895593422972,0.27418134915665576,386664000
2005-12-09,0.27730947732925415,0.2776913534208267,0.270441602430879,0.2742573886811302,262896000
2005-12-12,0.2813541889190674,0.281964977767615,0.2776153075188811,0.27807318765385863,281136000
2005-12-13,0.28501710295677185,0.28745933078818653,0.27982773041428677,0.28188808212496186,443412000
2005-12-14,0.2823459208011627,0.28425426408482823,0.2789888882433957,0.2828806782860173,287472000
2005-12-15,0.2787599265575409,0.2842542142077066,0.275859846758011,0.2821169312357587,332724000
2005-12-16,0.2812012732028961,0.28242282357906423,0.2770805431242673,0.2797516833516657,1065600000
2005-12-19,0.2765466868877411,0.283872442119223,0.27585992121398556,0.28181206322642766,292296000
2005-12-20,0.27639374136924744,0.2804384672566988,0.27273086424110526,0.2762417332510833,304356000
2005-12-21,0.27585992217063904,0.2799806526800105,0.27334169038977046,0.27769136098486075,289380000
2005-12-22,0.2842542827129364,0.2845592268582465,0.2755549690948892,0.27563097316189195,318336000
2005-12-23,0.28646665811538696,0.2868485068990747,0.2831096254731476,0.2850170682180784,214536000
2005-12-27,0.288222074508667,0.29135109505753404,0.28524601726025,0.2861617229843001,367968000
2005-12-28,0.2908933162689209,0.2918090222261474,0.28639073598743653,0.2882221479018895,264420000
2005-12-29,0.28440630435943604,0.2916560556566074,0.2831856544239196,0.29074032259037924,310464000
2005-12-30,0.2789890170097351,0.28288080884859873,0.2778443707459211,0.28280390416435036,229608000
2006-01-03,0.2916560471057892,0.2937924027543897,0.27967570455902113,0.2805914103078924,472812000
2006-01-04,0.2998214662075043,0.30027934635650355,0.2908163080071294,0.29386932446610536,510072000
2006-01-05,0.306612491607666,0.3071472765056386,0.2993636673453273,0.2998975243658489,646092000
2006-01-06,0.3116489052772522,0.31279355108951645,0.2979900601839913,0.3101233112520943,623388000
2006-01-09,0.32034832239151,0.3220277262669907,0.3108102045993794,0.31149697047617864,560484000
2006-01-10,0.3204251825809479,0.3204251825809479,0.31477795654659385,0.31882268360671856,339660000
2006-01-11,0.332023561000824,0.3338549721585475,0.3201961566640142,0.3207300135077196,626304000
2006-01-12,0.32729294896125793,0.3370600022744985,0.3249267530405019,0.33194756286433397,495504000
2006-01-13,0.32439300417900085,0.3292005010899217,0.31981439280731644,0.32652936018025375,421296000
2006-01-17,0.3241640329360962,0.3243169689607454,0.3156936313667537,0.31996729812693225,329232000
2006-01-18,0.32584255933761597,0.32691120125148654,0.31134401028872966,0.31432009532860444,459948000
2006-01-19,0.34392809867858887,0.3484306800936891,0.3295824808153278,0.33019234211884413,914760000
2006-01-20,0.33431294560432434,0.34843054570815013,0.33423694152882355,0.3444627508998438,461604000
2006-01-23,0.3362213373184204,0.33904448659203845,0.33232954602894577,0.33690813043786083,334884000
2006-01-24,0.3378998041152954,0.34492061602316576,0.3360683923812913,0.33698409824829334,388896000
2006-01-25,0.3349238336086273,0.3417917112709161,0.33087910565113016,0.33957842281479994,400236000
2006-01-26,0.3463701605796814,0.3466751047297213,0.33767084682670323,0.3398072024695729,448836000
2006-01-27,0.3529330790042877,0.35682486892470305,0.3479726201534379,0.3508727003707694,385044000
2006-01-30,0.34896448254585266,0.3548406218612092,0.34736195615819787,0.3544587729619046,315780000
2006-01-31,0.34308913350105286,0.34911730682202996,0.3404179930263773,0.34720986396115244,384456000
2006-02-01,0.34331807494163513,0.34469166086393643,0.33561047093496527,0.33690805278841157,450852000
2006-02-02,0.33286333084106445,0.34667511244647453,0.33232947388779216,0.34644617235952013,473736000
2006-02-03,0.3359154164791107,0.3400361469725737,0.3296583303150012,0.33072697208898727,504252000
2006-02-06,0.34537842869758606,0.3457593769215685,0.33355012143095386,0.3349997114311885,363468000
2006-02-07,0.33309227228164673,0.34606522553916663,0.33293933626394423,0.34606522553916663,399408000
2006-02-08,0.34270721673965454,0.34270721673965454,0.3340839087224491,0.3340839087224491,393072000
2006-02-09,0.33690813183784485,0.3491173901166792,0.33477084779725036,0.3437760084797561,437100000
2006-02-10,0.3349997401237488,0.3396552285609707,0.32714012725697444,0.3381287337738436,414996000
2006-02-13,0.3361443877220154,0.3385105842836416,0.3316427085881058,0.33393200048661775,280740000
2006-02-14,0.3367551565170288,0.3379758065683588,0.33232950865608973,0.33614439484316083,342348000
2006-02-15,0.3432411551475525,0.3441568882250104,0.33522863399497543,0.33606836300088755,493296000
2006-02-16,0.36018192768096924,0.3609456526092941,0.3472858789511093,0.3496511747618238,1305888000
2006-02-17,0.36224231123924255,0.38704359975133906,0.3601819322728761,0.38666175092756355,2356956000
2006-02-21,0.35453569889068604,0.36209036855203175,0.35140667754610877,0.3614795795247416,684060000
2006-02-22,0.3539247512817383,0.35674789926369255,0.3411047098860726,0.3494990776574483,939756000
2006-02-23,0.34850645065307617,0.3552223435133049,0.34751474102506413,0.3528561203564546,385128000
2006-02-24,0.3484305143356323,0.354229774871994,0.3465991028313375,0.35003304033765437,416412000
2006-02-27,0.3625480532646179,0.364760439747941,0.3474387209544726,0.351101597663145,666468000
2006-02-28,0.35964804887771606,0.363997719293417,0.35613810741028545,0.3609456306880316,563316000
2006-03-01,0.3733077943325043,0.37544414976663665,0.35865631278785687,0.360945604220723,703932000
2006-03-02,0.37384161353111267,0.3791069887539524,0.3690340910905843,0.37292588067598625,545460000
2006-03-03,0.3751392364501953,0.3816252898041731,0.36972095154336304,0.3704077444877188,595800000
2006-03-06,0.374375581741333,0.3849832672729665,0.37254414277674025,0.38246503528533743,529020000
2006-03-07,0.3679655194282532,0.3773516260555524,0.36056378758089896,0.37445247341437554,606204000
