Date,Close,High,Low,Open,Volume
2005-05-23,0.2053496539592743,0.2074100191104511,0.2014578500858836,0.2020686389523824,703668000.0
2005-05-24,0.2082497030496597,0.2090124862873415,0.2033652622529414,0.2043578997622597,522192000.0
2005-05-25,0.2055786103010177,0.2088596257853147,0.2035942489267506,0.207791898137558,535272000.0
2005-05-26,0.2113777995109558,0.2129803116988776,0.2070281430655297,0.2074100054779665,788784000.0
2005-05-27,0.2100042402744293,0.2119886013513553,0.2077918670015574,0.2119886013513553,322740000.0
2005-05-30,0.2100042402744293,0.2119886013513553,0.2077918670015574,0.2119886013513553,322740000.0
2005-05-31,0.2067992687225341,0.2108439957118345,0.2033653307133805,0.2090885607286366,763176000.0
2005-06-01,0.2087075859308242,0.2125224578369218,0.2029843570170283,0.2054256567128657,796632000.0
2005-06-02,0.2164911925792694,0.2164911925792694,0.2079438868051883,0.2079438868051883,684348000.0
2005-06-03,0.2159564048051834,0.2177118257725664,0.2136671132823357,0.2157274783819494,559620000.0
2005-06-06,0.2138960659503936,0.2162622760593211,0.2119126189031615,0.2120646270492984,512892000.0
2005-06-07,0.2087075859308242,0.2159564088304534,0.207943874705885,0.2124464537717623,974136000.0
2005-06-08,0.2072570919990539,0.2121415197740725,0.2050447187672707,0.209241439393872,618720000.0
2005-06-09,0.2159564048051834,0.2160333231009317,0.2054256528838812,0.2056545793071152,619908000.0
2005-06-10,0.2135151326656341,0.2159564464317958,0.2120646419056391,0.2157275199644352,465096000.0
2005-06-13,0.2182457447052002,0.2242748332129857,0.2130572858902042,0.2136671606445988,1409916000.0
2005-06-14,0.2053496539592743,0.2219085655890801,0.1984817655735999,0.2183226200875802,2408412000.0
2005-06-15,0.2047388702630996,0.2056545896473314,0.1966503454627029,0.2040520773136122,1669788000.0
2005-06-16,0.2058075070381164,0.207181079258624,0.2016867767313394,0.2046628612468177,489240000.0
2005-06-17,0.2053496539592743,0.2087075872638394,0.2048157833904488,0.208325738471558,456348000.0
2005-06-20,0.2084786742925644,0.2098522466002642,0.201991733693653,0.2053496672149791,606060000.0
2005-06-21,0.2104621827602386,0.2114548207730928,0.2078679461148721,0.2098523079082259,428172000.0
2005-06-22,0.2102332264184951,0.2141250313804625,0.207639003618117,0.2126754546903232,700668000.0
2005-06-23,0.2135151326656341,0.2161093688207635,0.2090885568941814,0.2098522682520945,836976000.0
2005-06-24,0.2067232578992843,0.2132092848426817,0.2055786119335723,0.2131332807653743,475632000.0
2005-06-27,0.2050447314977646,0.2071050830844063,0.2032132927038,0.2054256660729415,354588000.0
2005-06-28,0.2063413709402084,0.2077149431163331,0.2035942129427052,0.205883504451331,262308000.0
2005-06-29,0.2044339627027511,0.2067992586737055,0.2027554461131014,0.2064183240610834,283572000.0
2005-06-30,0.2039000391960144,0.2077149243071104,0.202297540743189,0.2058074817515624,593232000.0
2005-07-01,0.2048157751560211,0.2051207192836233,0.2006950450193374,0.2032132765724517,315168000.0
2005-07-04,0.2048157751560211,0.2051207192836233,0.2006950450193374,0.2032132765724517,315168000.0
2005-07-05,0.2080207914113998,0.2088595924630578,0.2035942164445519,0.2055785775022265,388440000.0
2005-07-06,0.2135910987854004,0.2145068044336073,0.2063413621430032,0.208707571846018,703632000.0
2005-07-07,0.212064653635025,0.2136671662856981,0.2095464350642613,0.2102332145043293,465900000.0
2005-07-08,0.2147358059883117,0.2154225854211512,0.2106150748102469,0.2133622198321187,408132000.0
2005-07-11,0.2179407328367233,0.2201540199606541,0.2157274457127924,0.2166431512670566,399492000.0
2005-07-12,0.2167201340198516,0.2183986368309274,0.2122935450886506,0.2177878479289733,564252000.0
2005-07-13,0.2170250862836837,0.2182457363325962,0.2133622082595169,0.2176358616015984,594780000.0
2005-07-14,0.20741006731987,0.2235880481497565,0.2071051231091279,0.2193143944907365,1871496000.0
2005-07-15,0.2051967829465866,0.2074100710149585,0.2016108229024436,0.2067992819956094,1223352000.0
2005-07-18,0.200084388256073,0.2046629739424198,0.1980240219681645,0.2045869698348424,1044900000.0
2005-07-19,0.2028314173221588,0.2032892838140913,0.1997793424644615,0.2013049227773072,517896000.0
2005-07-20,0.2058835327625274,0.2067232481472277,0.1977190032330854,0.2004661479630967,526500000.0
2005-07-21,0.2023735344409942,0.204128968793913,0.1981768007989345,0.2032132495912046,594528000.0
2005-07-22,0.1971081793308258,0.2062653586451304,0.1956586031492813,0.2033652784048248,699264000.0
2005-07-25,0.1982528567314148,0.204357948660876,0.193979203686632,0.1948189190565841,974952000.0
2005-07-26,0.2023735344409942,0.2026784648828563,0.1966503064806317,0.1974130897012221,759492000.0
2005-07-27,0.2064943313598632,0.2074100508611501,0.1992445930721047,0.2026785309679881,807828000.0
2005-07-28,0.2080968171358108,0.2090885406518642,0.2032893071136662,0.2061124558715933,411240000.0
2005-07-29,0.2064943313598632,0.2094704163277314,0.2048158147440175,0.2072571284744222,351660000.0
2005-08-01,0.2096232920885086,0.2105390113861144,0.2063413630771754,0.2077149352009576,389040000.0
2005-08-02,0.2124464660882949,0.2131332590558687,0.2095463991373023,0.2098522438797167,422652000.0
2005-08-03,0.2124464660882949,0.2144308272761957,0.2105390368472905,0.2124464660882949,518256000.0
2005-08-04,0.2102332264184951,0.2117597350730805,0.2097753734325027,0.2108440154558377,356424000.0
2005-08-05,0.2155754268169403,0.2160332932453855,0.2084786268059328,0.2099282028540037,684096000.0
2005-08-08,0.2163382619619369,0.221069781195525,0.2148117673587003,0.2170250549034771,725544000.0
2005-08-09,0.2158043831586837,0.2171779552572945,0.2134381598430655,0.2166431705033258,291900000.0
2005-08-10,0.2125993221998214,0.2177877646669146,0.2103860354030062,0.2167200511659886,440556000.0
2005-08-11,0.2155754268169403,0.2159563749602672,0.2105389916208064,0.2125993564356801,701556000.0
2005-08-12,0.2285475134849548,0.2305318608031504,0.2204589757411933,0.2282425693638535,2295420000.0
2005-08-15,0.2343476712703704,0.23671296674287,0.2264111417417143,0.2293112083306353,882804000.0
2005-08-16,0.2303790003061294,0.2341947870323972,0.2287004836992358,0.2321344352220609,637488000.0
2005-08-17,0.2303790003061294,0.2332030771043761,0.2292343543469398,0.2293872630875959,607572000.0
2005-08-18,0.2244268208742141,0.2297691021815668,0.2234350973430399,0.2286244699162281,822732000.0
2005-08-19,0.2228243201971054,0.225495474637311,0.2221375408015793,0.2248086815965287,422232000.0
2005-08-22,0.2209928780794143,0.2260293284687726,0.218398655630764,0.2224433824504345,547224000.0
2005-08-23,0.222443401813507,0.2235880478681917,0.2200011873054674,0.2207639708343391,254460000.0
2005-08-24,0.2225953787565231,0.2273268847102447,0.2199251523733899,0.2209928663175943,514620000.0
2005-08-25,0.224121868610382,0.2253425321958079,0.221679654497949,0.2235880116498736,296484000.0
2005-08-26,0.2206878662109375,0.2243507428334142,0.2185514974735175,0.2243507428334142,323436000.0
2005-08-29,0.2210698276758194,0.2212987541560468,0.2168721781357983,0.2186275995402104,343392000.0
2005-08-30,0.2290053963661193,0.2295401812042494,0.2203830006001505,0.2206879311160132,948852000.0
2005-08-31,0.2341187596321106,0.2370179123409922,0.2277847415104291,0.2284715344756255,906804000.0
2005-09-01,0.2341947108507156,0.236331066042987,0.232210363762746,0.2334319139883567,556884000.0
2005-09-02,0.2303790003061294,0.2346526399579706,0.2296162031956388,0.2346526399579706,469800000.0
2005-09-05,0.2303790003061294,0.2346526399579706,0.2296162031956388,0.2346526399579706,469800000.0
2005-09-06,0.2322873026132583,0.2335079524320345,0.2277087195915333,0.231218660921172,423096000.0
2005-09-07,0.2396890968084335,0.2402998584563103,0.2313716311591191,0.2319814922201157,588012000.0
2005-09-08,0.2425121665000915,0.2454882503914081,0.238239428957965,0.238239428957965,646116000.0
2005-09-09,0.2456413060426712,0.246175190464773,0.2411387251936541,0.2451074489110882,454236000.0
2005-09-12,0.2448015362024307,0.2466329751305411,0.2419023833071416,0.2458701780469962,556584000.0
2005-09-13,0.2522041499614715,0.2534247997288056,0.2436568452489934,0.2436568452489934,854724000.0
2005-09-14,0.2491511702537536,0.2536537491892893,0.2480064972136225,0.2502958160033774,503448000.0
2005-09-15,0.2535776793956756,0.2564008270678336,0.2514403965763584,0.2529668907090837,759756000.0
2005-09-16,0.253729909658432,0.2570878449142687,0.2516695296647292,0.2557142582518002,519828000.0
2005-09-19,0.2501439154148102,0.2542646200525486,0.2487703290085513,0.2534249180710224,428316000.0
2005-09-20,0.2550273537635803,0.2578505299678096,0.2517463519254429,0.2520512688190799,522192000.0
2005-09-21,0.2528139948844909,0.2590720077859843,0.2506016355476717,0.2540355724516231,625656000.0
2005-09-22,0.2460229992866516,0.2534247283293722,0.2415203944960743,0.2534247283293722,739152000.0
2005-09-23,0.2496091872453689,0.2517464720242351,0.2434280743001249,0.2454884543787147,314640000.0
2005-09-26,0.2516693472862243,0.2534247816907444,0.2470147607286141,0.2515173391767601,406776000.0
2005-09-27,0.2525090873241424,0.2549512873801859,0.2506016447254196,0.2527380000851532,404160000.0
2005-09-28,0.2540357410907745,0.2547225343855868,0.2503728617121243,0.25327201581241,353556000.0
2005-09-29,0.2593010365962982,0.2594530447589858,0.2520512842756304,0.2541116634976389,513372000.0
2005-09-30,0.2615902125835418,0.2639555076684208,0.2589190728445544,0.2594529296415269,458832000.0
2005-10-03,0.2687630653381347,0.2706705079261444,0.2625059528292832,0.2646423354675233,549888000.0
2005-10-04,0.2652532160282135,0.2743334525955772,0.2646424270144208,0.2699078043766089,514476000.0
2005-10-05,0.2564769089221954,0.265558071257354,0.254874410260039,0.265558071257354,599184000.0
2005-10-06,0.2555612325668335,0.2601398162937327,0.2478545285187343,0.2561719942184083,685512000.0
2005-10-07,0.252280056476593,0.2586140713857582,0.2502957099472464,0.2560189362703006,551952000.0
2005-10-10,0.2458702325820922,0.2540356918502787,0.2457942284910446,0.2535778388393251,459216000.0
2005-10-11,0.242818146944046,0.2489223262396394,0.2399940695731106,0.2467859426286835,540048000.0
2005-10-12,0.245717167854309,0.2494569765332878,0.2418253783633361,0.2421312230320411,657660000.0
2005-10-13,0.2444206327199936,0.2455652788483918,0.2350345235509212,0.2451834299432456,509304000.0
2005-10-14,0.2444206327199936,0.2492281573754728,0.2403759052877663,0.2461751673083838,311256000.0
2005-10-17,0.2467858046293258,0.2492280317084668,0.2445725175766338,0.2445725175766338,243912000.0
2005-10-18,0.2427411824464798,0.2481594957207295,0.2411386834514865,0.2477016427636621,299832000.0
2005-10-19,0.2406809777021408,0.2410628268106562,0.2328213593806557,0.2396132629707545,635952000.0
2005-10-20,0.2423602640628814,0.2473967012259705,0.239994040001924,0.2410626819692727,359520000.0
2005-10-21,0.2437338083982467,0.2472437500294388,0.2420543777138583,0.2464809529891986,298368000.0
2005-10-24,0.25037282705307,0.25037282705307,0.2436569578272287,0.2458702462040896,291012000.0
2005-10-25,0.251975268125534,0.2527380652443453,0.2476256243493724,0.2486933383659146,334680000.0
2005-10-26,0.2451074868440628,0.2525852539351015,0.2447256378439029,0.2520513694303753,415344000.0
2005-10-27,0.239994004368782,0.2463280226850356,0.2392312073108508,0.2455652256271044,227784000.0
2005-10-28,0.24739670753479,0.2478545605084711,0.2346526646134886,0.2406048351428884,464640000.0
2005-10-31,0.2560190558433532,0.2577744905139464,0.2483883840441819,0.2483883840441819,432420000.0
2005-11-01,0.252890944480896,0.2579273801670421,0.2509065698809429,0.2560190369182293,400488000.0
2005-11-02,0.2675424516201019,0.2678473684785489,0.2518223269396791,0.2529669727638841,523668000.0
2005-11-03,0.2644134759902954,0.270899503235317,0.2622771199915628,0.2693739362252105,465072000.0
2005-11-04,0.2599108517169952,0.2651762279652239,0.2571637071976396,0.2645663669579616,570276000.0
2005-11-07,0.2587661743164062,0.2622001113691925,0.2576984605679602,0.2612844057379851,370824000.0
2005-11-08,0.2539585530757904,0.2599876511487092,0.2528139078352657,0.2597587111844062,538968000.0
2005-11-09,0.2654051482677459,0.2670845787832108,0.2515933680513343,0.2544934483676686,818880000.0
2005-11-10,0.2555612325668335,0.2805914349146773,0.2506017005872832,0.2746392924440154,2503620000.0
2005-11-11,0.259758859872818,0.2628109487324809,0.256629866353637,0.2577745122493677,545928000.0
2005-11-14,0.2652532160282135,0.2670846551920852,0.2558671073699428,0.2598349026205719,493668000.0
2005-11-15,0.2658630907535553,0.2693739610928026,0.2650242894449682,0.2668557287024503,496200000.0
2005-11-16,0.264947235584259,0.2676184027989476,0.259758792305421,0.266168813112267,455280000.0
2005-11-17,0.2766995728015899,0.2769285128450608,0.2640315388692011,0.2671605589698319,703260000.0
2005-11-18,0.276164710521698,0.2799045183566093,0.2707473285468111,0.277615200436287,465768000.0
2005-11-21,0.2810493409633636,0.2815071939200526,0.2746393176981757,0.2764707295249315,454704000.0
2005-11-22,0.2885270714759826,0.2912742164416,0.280285609288617,0.2824988972281433,731700000.0
2005-11-23,0.2876882553100586,0.2918849902660197,0.2861617605138452,0.2888329012604935,411948000.0
2005-11-24,0.2876882553100586,0.2918849902660197,0.2861617605138452,0.2888329012604935,411948000.0
2005-11-25,0.2905114293098449,0.2909692822284651,0.2870774641939144,0.2890618391877526,116676000.0
2005-11-28,0.2890617251396179,0.2937923151918479,0.2838723544723723,0.2912740841972273,424524000.0
2005-11-29,0.2707474529743194,0.2796757069080973,0.2695259024775233,0.2719681028843013,1043136000.0
2005-11-30,0.275859922170639,0.2772334808134231,0.268763106999471,0.2688391110689342,575448000.0
2005-12-01,0.2791408896446228,0.2804384713501608,0.2751730956355394,0.2781491799342825,562032000.0
2005-12-02,0.2792176902294159,0.2811251319830918,0.2754778828697213,0.2804383394233155,334476000.0
2005-12-05,0.274028480052948,0.2798277132903746,0.2731127470116216,0.2798277132903746,387708000.0
2005-12-06,0.2751730978488922,0.2789119791207652,0.2741044561925489,0.2744863049605032,375252000.0
2005-12-07,0.2756310403347015,0.277920332513653,0.2708995199282227,0.2762418293609647,352668000.0
2005-12-08,0.2734176516532898,0.2777673215674009,0.2702895593422972,0.2741813491566557,386664000.0
2005-12-09,0.2773094773292541,0.2776913534208267,0.270441602430879,0.2742573886811302,262896000.0
2005-12-12,0.2813541889190674,0.281964977767615,0.2776153075188811,0.2780731876538586,281136000.0
2005-12-13,0.2850171029567718,0.2874593307881865,0.2798277304142867,0.2818880821249618,443412000.0
2005-12-14,0.2823459208011627,0.2842542640848282,0.2789888882433957,0.2828806782860173,287472000.0
2005-12-15,0.2787599265575409,0.2842542142077066,0.275859846758011,0.2821169312357587,332724000.0
2005-12-16,0.2812012732028961,0.2824228235790642,0.2770805431242673,0.2797516833516657,1065600000.0
2005-12-19,0.2765466868877411,0.283872442119223,0.2758599212139855,0.2818120632264276,292296000.0
2005-12-20,0.2763937413692474,0.2804384672566988,0.2727308642411052,0.2762417332510833,304356000.0
2005-12-21,0.275859922170639,0.2799806526800105,0.2733416903897704,0.2776913609848607,289380000.0
2005-12-22,0.2842542827129364,0.2845592268582465,0.2755549690948892,0.2756309731618919,318336000.0
2005-12-23,0.2864666581153869,0.2868485068990747,0.2831096254731476,0.2850170682180784,214536000.0
2005-12-26,0.2864666581153869,0.2868485068990747,0.2831096254731476,0.2850170682180784,214536000.0
2005-12-27,0.288222074508667,0.291351095057534,0.28524601726025,0.2861617229843001,367968000.0
2005-12-28,0.2908933162689209,0.2918090222261474,0.2863907359874365,0.2882221479018895,264420000.0
2005-12-29,0.284406304359436,0.2916560556566074,0.2831856544239196,0.2907403225903792,310464000.0
2005-12-30,0.2789890170097351,0.2828808088485987,0.2778443707459211,0.2828039041643503,229608000.0
2006-01-02,0.2789890170097351,0.2828808088485987,0.2778443707459211,0.2828039041643503,229608000.0
2006-01-03,0.2916560471057892,0.2937924027543897,0.2796757045590211,0.2805914103078924,472812000.0
2006-01-04,0.2998214662075043,0.3002793463565035,0.2908163080071294,0.2938693244661053,510072000.0
2006-01-05,0.306612491607666,0.3071472765056386,0.2993636673453273,0.2998975243658489,646092000.0
2006-01-06,0.3116489052772522,0.3127935510895164,0.2979900601839913,0.3101233112520943,623388000.0
2006-01-09,0.32034832239151,0.3220277262669907,0.3108102045993794,0.3114969704761786,560484000.0
2006-01-10,0.3204251825809479,0.3204251825809479,0.3147779565465938,0.3188226836067185,339660000.0
2006-01-11,0.332023561000824,0.3338549721585475,0.3201961566640142,0.3207300135077196,626304000.0
2006-01-12,0.3272929489612579,0.3370600022744985,0.3249267530405019,0.3319475628643339,495504000.0
2006-01-13,0.3243930041790008,0.3292005010899217,0.3198143928073164,0.3265293601802537,421296000.0
2006-01-16,0.3243930041790008,0.3292005010899217,0.3198143928073164,0.3265293601802537,421296000.0
2006-01-17,0.3241640329360962,0.3243169689607454,0.3156936313667537,0.3199672981269322,329232000.0
2006-01-18,0.3258425593376159,0.3269112012514865,0.3113440102887296,0.3143200953286044,459948000.0
2006-01-19,0.3439280986785888,0.3484306800936891,0.3295824808153278,0.3301923421188441,914760000.0
2006-01-20,0.3343129456043243,0.3484305457081501,0.3342369415288235,0.3444627508998438,461604000.0
2006-01-23,0.3362213373184204,0.3390444865920384,0.3323295460289457,0.3369081304378608,334884000.0
2006-01-24,0.3378998041152954,0.3449206160231657,0.3360683923812913,0.3369840982482933,388896000.0
2006-01-25,0.3349238336086273,0.3417917112709161,0.3308791056511301,0.3395784228147999,400236000.0
2006-01-26,0.3463701605796814,0.3466751047297213,0.3376708468267032,0.3398072024695729,448836000.0
2006-01-27,0.3529330790042877,0.356824868924703,0.3479726201534379,0.3508727003707694,385044000.0
2006-01-30,0.3489644825458526,0.3548406218612092,0.3473619561581978,0.3544587729619046,315780000.0
2006-01-31,0.3430891335010528,0.3491173068220299,0.3404179930263773,0.3472098639611524,384456000.0
2006-02-01,0.3433180749416351,0.3446916608639364,0.3356104709349652,0.3369080527884115,450852000.0
2006-02-02,0.3328633308410644,0.3466751124464745,0.3323294738877921,0.3464461723595201,473736000.0
2006-02-03,0.3359154164791107,0.3400361469725737,0.3296583303150012,0.3307269720889872,504252000.0
2006-02-06,0.345378428697586,0.3457593769215685,0.3335501214309538,0.3349997114311885,363468000.0
